,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
27748,40,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,40
27750,55,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,50
27751,30,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27754,41,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,4
27755,29,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,45
27756,24,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,20
27757,46,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
27759,17,Private,10th,Never-married,Sales,Own-child,Black,Female,15
27760,35,Private,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,35
27761,38,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40
27762,36,Private,9th,Never-married,Handlers-cleaners,Own-child,White,Male,40
27764,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,99
27765,19,Private,11th,Never-married,Sales,Not-in-family,White,Female,40
27766,30,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45
27767,36,Local-gov,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40
27768,27,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,45
27769,27,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27770,66,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,30
27771,65,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40
27772,37,Private,Masters,Never-married,Exec-managerial,Not-in-family,Black,Female,40
27773,17,Private,11th,Never-married,Sales,Own-child,White,Male,30
27775,57,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,Black,Male,50
27778,43,Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,White,Male,40
27779,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27780,38,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,48
27781,31,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
27782,41,Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,38
27783,20,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,40
27785,62,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,35
27786,41,Private,12th,Divorced,Machine-op-inspct,Not-in-family,Black,Female,40
27788,53,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,30
27789,28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
27790,23,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,30
27791,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,35
27792,28,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,45
27793,50,Private,10th,Separated,Adm-clerical,Unmarried,White,Female,40
27794,19,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,45
27795,84,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,Black,Male,10
27796,48,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,35
27797,61,Self-emp-not-inc,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,20
27798,44,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,42
27799,32,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,60
27800,25,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,35
27801,47,State-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40
27802,19,Private,Some-college,Never-married,Sales,Own-child,White,Female,15
27804,28,Private,HS-grad,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Female,40
27805,34,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
27806,32,Self-emp-not-inc,Some-college,Divorced,Other-service,Not-in-family,White,Female,35
27808,22,?,Some-college,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,25
27809,30,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,99
27810,56,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27811,30,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
27812,28,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,26
27813,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,68
27814,28,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,45
27815,39,Private,12th,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
27816,33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27817,23,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,40
27819,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27820,71,Private,5th-6th,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,75
27824,42,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,45
27825,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,56
27826,26,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40
27828,37,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,40
27829,36,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
27831,54,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,43
27832,38,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
27833,29,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40
27835,32,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,50
27836,24,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,20
27837,59,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27838,56,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27840,35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
27842,24,Private,Some-college,Never-married,Sales,Own-child,White,Female,20
27843,30,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
27845,36,Private,1st-4th,Never-married,Farming-fishing,Not-in-family,White,Male,40
27846,20,Local-gov,Some-college,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,20
27847,36,Private,HS-grad,Never-married,Sales,Own-child,White,Female,40
27848,45,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40
27850,31,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,40
27852,24,Private,11th,Never-married,Craft-repair,Unmarried,White,Male,40
27853,42,?,9th,Never-married,?,Own-child,Black,Male,35
27854,23,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,25
27855,46,Federal-gov,Prof-school,Separated,Prof-specialty,Unmarried,White,Female,40
27857,40,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,Black,Female,40
27859,47,Private,Masters,Separated,Tech-support,Not-in-family,White,Male,40
27860,28,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,43
27862,47,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
27863,54,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,52
27864,32,Private,11th,Married-civ-spouse,Other-service,Wife,White,Female,60
27865,38,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27866,61,Self-emp-not-inc,Some-college,Widowed,Machine-op-inspct,Not-in-family,White,Female,40
27868,29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27870,19,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,50
27871,40,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27873,42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45
27874,55,Private,Masters,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,40
27875,55,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,35
27876,43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
27877,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27878,38,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,45
27879,28,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,40
27880,36,Private,Some-college,Divorced,Tech-support,Unmarried,White,Female,40
27883,60,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40
27884,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70
27886,51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27887,23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40
27888,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27889,17,Private,11th,Never-married,Sales,Own-child,White,Female,18
27890,33,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,25
27891,50,Private,HS-grad,Divorced,Protective-serv,Not-in-family,White,Male,40
27894,26,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40
27896,26,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,52
27897,30,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
27898,39,?,Some-college,Divorced,?,Not-in-family,White,Female,20
27900,42,State-gov,Some-college,Divorced,Transport-moving,Unmarried,White,Male,38
27903,66,Local-gov,Bachelors,Widowed,Prof-specialty,Not-in-family,Black,Female,25
27905,36,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Male,40
27907,52,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27908,61,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27909,27,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
27910,45,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,50
27911,21,Private,9th,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,40
27912,25,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40
27913,24,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25
27914,38,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
27916,29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
27917,45,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,38
27918,59,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,50
27919,41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,40
27920,23,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40
27921,43,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,45
27922,17,Private,11th,Never-married,Sales,Own-child,White,Male,20
27923,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
27924,42,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
27925,68,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27926,55,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40
27927,43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27929,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
27930,47,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,60
27931,21,Self-emp-not-inc,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,40
27933,39,Private,11th,Divorced,Craft-repair,Not-in-family,White,Male,46
27934,34,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
27935,57,?,9th,Divorced,?,Not-in-family,White,Male,40
27936,27,Private,Bachelors,Divorced,Handlers-cleaners,Own-child,Black,Male,40
27937,21,State-gov,Some-college,Never-married,Other-service,Own-child,Black,Female,12
27939,51,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50
27940,35,Private,Bachelors,Never-married,Sales,Own-child,Black,Female,40
27941,19,Private,Some-college,Never-married,Other-service,Own-child,White,Male,12
27942,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
27943,34,Private,Some-college,Never-married,Sales,Other-relative,Black,Female,35
27944,33,?,HS-grad,Divorced,?,Unmarried,White,Female,32
27945,36,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40
27946,33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,35
27949,47,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40
27950,42,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,75
27952,21,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,32
27954,53,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,50
27955,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27956,37,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
27957,27,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,40
27958,31,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40
27959,30,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
27960,33,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,45
27961,41,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27967,49,Private,Masters,Divorced,Sales,Not-in-family,White,Male,45
27969,42,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
27971,67,?,HS-grad,Widowed,?,Not-in-family,White,Male,35
27972,31,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
27973,50,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,20
27974,33,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,40
27975,27,Private,Some-college,Never-married,Transport-moving,Other-relative,White,Male,40
27976,31,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27980,56,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,48
27981,21,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,40
27982,66,Private,7th-8th,Widowed,Other-service,Not-in-family,White,Female,20
27983,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
27984,23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,38
27986,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55
27987,52,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27988,59,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
27989,36,Local-gov,Assoc-voc,Separated,Adm-clerical,Own-child,Black,Female,40
27990,33,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,40
27992,21,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,35
27993,59,?,10th,Widowed,?,Unmarried,White,Female,40
27994,42,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
27995,62,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,43
27996,54,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,40
27997,35,Private,7th-8th,Never-married,Machine-op-inspct,Own-child,White,Female,30
27998,36,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,40
27999,21,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,45
28001,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
28002,32,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40
28003,21,Private,Some-college,Never-married,Sales,Other-relative,White,Male,64
28004,39,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40
28005,54,Private,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,43
28006,32,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
28007,23,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
28008,42,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
28009,62,?,10th,Widowed,?,Not-in-family,White,Female,30
28010,28,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,35
28011,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
28012,35,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,40
28013,19,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,40
28014,27,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,35
28015,54,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,50
28016,19,Private,HS-grad,Never-married,Sales,Own-child,White,Female,35
28017,27,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,30
28019,35,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,35
28020,66,?,9th,Married-civ-spouse,?,Husband,White,Male,40
28022,30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
28023,32,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,40
28024,31,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,40
28026,44,Private,Some-college,Widowed,Sales,Not-in-family,White,Female,25
28027,52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
28028,30,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
28029,32,Self-emp-not-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Female,60
28031,33,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,30
28032,20,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
28033,61,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
28034,33,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Female,35
