,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
24828,29,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,25
24829,21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,40
24830,49,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
24831,24,Private,Assoc-acdm,Never-married,Machine-op-inspct,Own-child,White,Male,20
24832,26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,60
24833,25,Private,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,60
24834,30,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24835,52,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,38
24837,20,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40
24838,31,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,40
24839,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24841,31,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Female,40
24843,58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24844,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24846,47,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40
24848,26,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,38
24849,45,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40
24850,48,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
24852,20,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Female,40
24853,18,Private,11th,Never-married,Other-service,Own-child,White,Male,15
24854,27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40
24855,25,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,35
24856,45,Private,HS-grad,Never-married,Priv-house-serv,Unmarried,Black,Female,30
24857,53,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,40
24858,54,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45
24861,17,Private,10th,Never-married,Other-service,Own-child,White,Male,18
24862,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24863,61,Private,12th,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,40
24864,57,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,38
24866,44,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
24867,48,Private,Assoc-acdm,Divorced,Other-service,Not-in-family,White,Male,44
24868,46,Private,Prof-school,Divorced,Farming-fishing,Unmarried,White,Male,48
24871,27,Local-gov,Bachelors,Never-married,Transport-moving,Not-in-family,White,Female,40
24873,19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,10
24874,63,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
24875,69,?,HS-grad,Divorced,?,Not-in-family,White,Female,40
24876,69,?,Assoc-acdm,Widowed,?,Not-in-family,White,Female,6
24877,36,State-gov,Assoc-voc,Married-spouse-absent,Protective-serv,Own-child,White,Female,40
24878,20,Private,12th,Never-married,Other-service,Own-child,White,Male,35
24880,58,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,38
24881,48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
24882,39,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,56
24884,50,Local-gov,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,40
24885,35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40
24886,45,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,50
24887,38,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,38
24888,54,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Female,55
24889,42,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,12
24890,32,Private,10th,Separated,Craft-repair,Unmarried,Black,Female,40
24891,55,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,70
24892,63,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,30
24893,21,Private,9th,Never-married,Machine-op-inspct,Not-in-family,White,Male,48
24895,46,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40
24896,43,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40
24897,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
24898,37,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
24899,51,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Female,45
24901,19,Private,12th,Never-married,Other-service,Own-child,White,Male,20
24902,61,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40
24903,61,Private,9th,Widowed,Exec-managerial,Not-in-family,Black,Male,65
24904,21,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,40
24905,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
24906,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
24907,28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40
24908,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,35
24909,32,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,40
24910,55,Local-gov,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,35
24911,64,Private,HS-grad,Widowed,Prof-specialty,Not-in-family,White,Female,23
24912,34,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Male,40
24913,19,?,Some-college,Never-married,?,Own-child,White,Male,60
24914,58,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,40
24915,46,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,55
24916,44,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24917,31,Private,Some-college,Separated,Other-service,Unmarried,Black,Female,40
24918,31,Federal-gov,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,40
24919,39,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,45
24920,19,Private,12th,Never-married,Sales,Own-child,White,Female,18
24921,56,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40
24922,53,Local-gov,9th,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24923,68,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,18
24924,69,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,18
24925,62,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
24926,62,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
24927,39,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40
24928,45,Federal-gov,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,40
24930,33,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,40
24931,34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40
24932,29,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,40
24933,65,Self-emp-inc,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,35
24934,18,Private,Some-college,Never-married,Sales,Own-child,White,Female,35
24935,22,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,40
24936,30,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
24938,48,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,20
24939,52,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,45
24940,53,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,20
24941,48,Federal-gov,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40
24942,25,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40
24943,41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
24944,37,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
24945,55,Private,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,45
24946,67,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,38
24947,36,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,45
24949,36,?,HS-grad,Never-married,?,Unmarried,White,Female,40
24950,25,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,16
24951,19,Private,9th,Never-married,Farming-fishing,Other-relative,White,Male,16
24953,30,Self-emp-not-inc,Some-college,Never-married,Sales,Own-child,White,Male,25
24954,17,Private,11th,Never-married,Adm-clerical,Own-child,White,Male,16
24955,28,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,40
24956,34,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,45
24957,35,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,46
24958,24,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,40
24959,43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35
24960,20,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40
24961,55,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Male,40
24962,22,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,35
24963,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,50
24964,44,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40
24965,38,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,40
24967,26,Private,Some-college,Separated,Sales,Own-child,Amer-Indian-Eskimo,Male,48
24968,58,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40
24969,23,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40
24970,53,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,50
24971,35,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40
24972,41,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,62
24975,57,Private,9th,Married-civ-spouse,Sales,Husband,Black,Male,55
24976,25,Private,11th,Married-civ-spouse,Tech-support,Husband,White,Male,40
24977,23,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
24978,48,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,50
24980,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40
24981,43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,45
24982,20,Private,Some-college,Never-married,Sales,Other-relative,White,Male,20
24983,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,75
24984,27,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
24985,35,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24986,33,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40
24987,57,State-gov,Some-college,Divorced,Craft-repair,Not-in-family,White,Female,40
24988,43,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40
24989,40,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
24990,54,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,55
24991,28,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40
24992,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24993,49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50
24994,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24995,41,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,60
24997,33,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Female,42
24999,25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,32
25001,20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,40
25003,39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50
25004,34,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
25005,19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,35
25007,53,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
25009,23,?,Bachelors,Never-married,?,Own-child,White,Male,40
25010,39,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,40
25011,30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
25012,53,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
25013,33,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
25014,22,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
25015,44,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,35
25016,30,Private,Some-college,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,40
25017,66,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,20
25018,39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
25019,37,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
25020,34,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40
25021,17,Private,11th,Never-married,Craft-repair,Own-child,White,Male,20
25022,43,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,60
25023,46,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
25025,60,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
25026,63,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,40
25028,30,Private,9th,Married-civ-spouse,Craft-repair,Husband,Other,Male,40
25030,43,Private,Some-college,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,40
25031,20,Private,9th,Never-married,Exec-managerial,Other-relative,White,Female,40
25032,30,Private,Some-college,Never-married,Farming-fishing,Other-relative,Black,Male,72
25033,37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45
25034,33,?,Some-college,Divorced,?,Unmarried,White,Female,40
25035,49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
25036,65,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,17
25037,35,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
25038,27,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
25039,33,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45
25041,41,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
25042,38,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40
25043,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
25045,33,Private,Some-college,Separated,Other-service,Unmarried,White,Female,38
25046,28,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
25047,47,Private,HS-grad,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,40
25048,30,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Black,Female,20
25049,36,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
25050,21,Private,HS-grad,Never-married,Sales,Own-child,White,Male,30
25051,44,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
25052,33,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,20
25053,61,?,HS-grad,Married-civ-spouse,?,Husband,Black,Male,6
25055,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
25056,18,?,HS-grad,Never-married,?,Own-child,White,Female,60
25057,29,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,56
25058,27,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,40
25059,21,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,20
25061,49,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45
25062,35,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
25064,37,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
25065,37,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,48
25066,26,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
25067,18,?,HS-grad,Never-married,?,Own-child,White,Male,40
25068,55,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45
25070,59,Private,HS-grad,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,40
25071,70,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,5
25072,53,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40
25074,38,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
25076,19,?,Some-college,Never-married,?,Own-child,White,Male,40
25077,28,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40
25078,74,Private,10th,Divorced,Other-service,Not-in-family,White,Female,1
25080,35,Private,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,40
25081,35,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,50
25082,41,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
25083,38,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,50
25084,29,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,35
25085,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
25086,46,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,40
25089,39,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,Black,Male,60
25090,31,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,60
25091,50,Local-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,70
